building_id,floor_id,apartment_id,area_sim,iou,haus,score
308,1243,FLOOR_AVERAGE,0.8478763303835714,0.5471239797795274,1.46581048660338,0.6036876901266177
312,1259,35b221ddbf8b063e0779b14ca6ecda35,0.29850992626691475,0.2985099262669147,2.7951396116601916,0.23880794101353178
312,1259,FLOOR_AVERAGE,0.29850992626691475,0.2985099262669147,2.7951396116601916,0.23880794101353178
318,1290,5929f9183f6863c60008d6ea1eaeb7aa,0.5895333422611522,0.5558221683662001,2.033775984525393,0.45814220425094093
318,1290,7fd5ed3d2f283944f207ca5ab2f5daf5,0.5611284575410751,0.4793801212376465,1.7744475026323228,0.44170559928869224
318,1290,4af181a59fa4218c9d8b3af09fa8914d,0.9539926562235752,0.6389218753604873,1.0864379872792365,0.7303263184567115
318,1290,FLOOR_AVERAGE,0.7015514853419341,0.5580413883214447,1.6315538248123174,0.5433913739987816
322,1321,e972a4fad1408713d839e260c8cc4d57,0.8154675902426607,0.4337781153993018,1.3368187707987338,0.5806827112179961
322,1321,a52bf09ed8d9b62e3aef566503c9a5ad,0.5489004411432972,0.5108797786591386,2.24646028940708,0.42391208792097435
322,1321,FLOOR_AVERAGE,0.6821840156929789,0.4723289470292202,1.7916395301029069,0.5022973995694853
324,1374,9a2856e3b8d55665ec9c8e2d0894a7ad,0.8697415326982805,0.4196663071215017,1.4703198694807373,0.5881867343410141
324,1374,6ecc4dbb2620e2427c0ef0c5ca9fc79d,0.5746292870098116,0.4856532703107626,2.3050028864142678,0.4241130229282297
324,1374,FLOOR_AVERAGE,0.7221854098540461,0.45265978871613216,1.8876613779475027,0.5061498786346219
325,1326,00def9d2e4ec88b61b67339232cc8f2b,0.8071060780662931,0.4360266218609575,1.327147667483159,0.5656490971984637
325,1326,fdcd3f04f26b6e0cf83ddf4530d21fd7,0.5519720756112864,0.4712662782863865,2.0168807045574,0.4092953415590692
325,1326,FLOOR_AVERAGE,0.6795390768387897,0.453646450073672,1.6720141860202795,0.48747221937876645
326,1323,05c5d674878a5f6e15046cfd71334c40,0.7971092284574466,0.48076400692919474,1.1930886292904703,0.5188093632657856
326,1323,21320abeb9d24dae16ed9ebe404b0ac4,0.9499386709574368,0.43394008155801383,1.2406041988023868,0.5535515010061802
326,1323,FLOOR_AVERAGE,0.8735239497074416,0.4573520442436043,1.2168464140464286,0.5361804321359829
327,1330,955d1914640519fe7711b4a3094d2105,0.5511799068280183,0.5131227791756645,2.235726957890652,0.42572107440147317
327,1330,329ab13bb57aa114e9fb0b48aa72acea,0.8024369612971545,0.6664150570264049,0.6254345613325146,0.7315917068254342
327,1330,FLOOR_AVERAGE,0.6768084340625864,0.5897689181010347,1.4305807596115832,0.5786563906134536
330,1340,8390d7b61bb84726592c21e396d9be78,0.967738331849491,0.6266037007074071,1.2695405610353026,0.6961824679216462
330,1340,04e0cd2d12a4d954240a12b63746d175,0.7956554613784843,0.7659161317100261,0.6034387044331705,0.7573449495483857
330,1340,de26e021094f165e0bc70802514de59b,0.9382287294849772,0.6049413270086834,1.3785699676776926,0.6635568494849323
330,1340,90d2aa176116dfe1d8a27e89fb17307c,0.5855286140234321,0.5519854666206678,1.7937147180165511,0.45500563225764
330,1340,591354d26e512cc7e23d7d2004c4c206,0.5835716410498171,0.44915955276059355,1.7183681943826292,0.4214936488896128
330,1340,fc1ab21e8aaef73512580f3df0e81023,0.5864282948010047,0.45027403480329836,1.7057071726491007,0.4244938128404084
330,1340,FLOOR_AVERAGE,0.7428585120978677,0.5748133689351128,1.4115565530324077,0.5696795601571042
371,1494,cb10924373823b833dffb87f2a48f61f,0.17978559872582733,0.1797855987258273,5.207661558157734,0.14382847898066187
371,1494,FLOOR_AVERAGE,0.17978559872582733,0.1797855987258273,5.207661558157734,0.14382847898066187
394,1570,f3117d39088db506b9bcf1e5ce3ce9b5,0.307541858963163,0.30754185896316305,4.684777863835641,0.24603348717053042
394,1570,09a16ef3a12da5190f2f4ccb3712a965,0.34686367531165585,0.34686367531165585,3.068252153702083,0.346502780601987
394,1570,FLOOR_AVERAGE,0.3272027671374094,0.3272027671374095,3.8765150087688616,0.2962681338862587
395,1573,4a2d01469c14259e3c9cb1f2184f9b39,0.8338398614399097,0.5611992799750104,0.8643749453809982,0.5708807215225755
395,1573,9ca35261a2a4c1525b6e31df948654e7,0.8340744703044398,0.5655694427476954,0.9237985896973947,0.5598575652208542
395,1573,FLOOR_AVERAGE,0.8339571658721747,0.563384361361353,0.8940867675391965,0.5653691433717148
396,1576,bb464c064677a20ebd13f96e8cb6330e,0.1723178027080542,0.1723178027080543,5.184021925131026,0.18435820710213363
396,1576,349093f7c40869a8a8893e66f46c6a07,0.17314602876572405,0.17314602876572396,6.754600433762465,0.13851682301257923
396,1576,FLOOR_AVERAGE,0.17273191573688912,0.17273191573688912,5.969311179446746,0.16143751505735643
403,1601,662a4c7f81f81fae69cce37641c64660,0.9466344701972856,0.6080811619538319,1.150501026816771,0.6227916679397165
403,1601,a044b41f08450259b7980943ab9b49b1,0.9457207569544481,0.6093869198302903,1.1557331177790129,0.6220430707138954
403,1601,FLOOR_AVERAGE,0.9461776135758668,0.6087340408920611,1.153117072297892,0.622417369326806
